51.74 0.992037 0.55779 0.0409617 0.998687 1 1 0.283533 0.999988 0.999888 0.356444 0.00120227 0
51.75 0.992038 0.557936 0.0409994 0.998688 1 1 0.283542 0.999988 0.999887 0.36046 0.00120139 0
51.76 0.992038 0.558078 0.0410354 0.998689 1 1 0.283551 0.999988 0.999885 0.364716 0.00120036 0
51.77 0.992038 0.558216 0.0410696 0.998689 1 1 0.283561 0.999988 0.999884 0.369212 0.00119918 0
51.78 0.992039 0.558349 0.0411019 0.99869 1 1 0.283571 0.999988 0.999882 0.373951 0.00119785 0
51.79 0.992039 0.558478 0.0411324 0.99869 1 1 0.283581 0.999988 0.99988 0.378933 0.00119636 0
51.8 0.99204 0.558602 0.0411609 0.998691 1 1 0.283591 0.999988 0.999877 0.384158 0.00119473 0
51.81 0.99204 0.558722 0.0411875 0.998691 1 1 0.283602 0.999988 0.999875 0.389627 0.00119296 0
51.82 0.992041 0.558836 0.0412121 0.998692 1 1 0.283612 0.999988 0.999872 0.39534 0.00119104 0
51.83 0.992041 0.558945 0.0412346 0.998692 1 1 0.283624 0.999988 0.999869 0.401297 0.00118898 0
51.84 0.992042 0.559049 0.0412551 0.998693 1 1 0.283635 0.999988 0.999866 0.407498 0.00118679 0
51.85 0.992042 0.559147 0.0412734 0.998693 1 1 0.283646 0.999988 0.999863 0.413941 0.00118446 0
51.86 0.992043 0.55924 0.0412896 0.998693 1 1 0.283658 0.999988 0.999859 0.420626 0.00118201 0
51.87 0.992043 0.559327 0.0413037 0.998694 1 1 0.28367 0.999988 0.999856 0.427551 0.00117943 0
51.88 0.992043 0.559408 0.0413155 0.998694 1 1 0.283682 0.999988 0.999852 0.434715 0.00117672 0
51.89 0.992044 0.559483 0.0413252 0.998694 1 1 0.283695 0.999988 0.999847 0.442113 0.0011739 0
51.9 0.992044 0.559552 0.0413326 0.998694 1 1 0.283707 0.999988 0.999843 0.449743 0.00117097 0
51.91 0.992045 0.559616 0.0413378 0.998695 1 1 0.28372 0.999988 0.999838 0.457602 0.00116793 0
51.92 0.992045 0.559673 0.0413408 0.998695 1 1 0.283732 0.999988 0.999832 0.465685 0.00116478 0
51.93 0.992046 0.559723 0.0413416 0.998695 1 1 0.283745 0.999988 0.999827 0.473987 0.00116154 0
51.94 0.992046 0.559768 0.0413401 0.998695 1 1 0.283758 0.999988 0.99982 0.482502 0.0011582 0
