12.155 -0.523851 -0.0609002 -0.865717 -0.527924 -0.99958 -0.868105 -0.893274 -0.999707 -0.572344 -0.891111 -0.113897 -0.56841 0.371916 -0.109138
12.205 -0.388089 0.0917414 -0.779441 -0.392498 -0.983519 -0.782433 -0.951288 -0.984373 -0.690492 -0.9498 -0.263794 -0.68702 0.226286 -0.259171
12.255 -0.243282 0.242245 -0.675 -0.247925 -0.944537 -0.678526 -0.987131 -0.946099 -0.792549 -0.986354 -0.407543 -0.78962 0.0753834 -0.403165
12.305 -0.0928062 0.387103 -0.554828 -0.0975735 -0.883543 -0.558806 -0.99997 -0.885775 -0.876136 -0.999921 -0.541794 -0.873817 -0.0772764 -0.537763
12.355 0.0598328 0.52294 -0.421726 0.0550517 -0.801957 -0.426063 -0.989504 -0.804809 -0.939304 -0.990184 -0.663419 -0.93765 -0.228135 -0.659828
12.405 0.211077 0.646589 -0.278795 0.206394 -0.701682 -0.283391 -0.955977 -0.705086 -0.980581 -0.957372 -0.769582 -0.979631 -0.373677 -0.766516
12.455 0.357403 0.75517 -0.129367 0.352926 -0.585055 -0.134115 -0.900172 -0.588932 -0.999006 -0.902247 -0.857811 -0.998781 -0.510511 -0.85534
12.505 0.495399 0.846151 0.0230754 0.491233 -0.454792 0.0182875 -0.823388 -0.459052 -0.994149 -0.826096 -0.926048 -0.994655 -0.635447 -0.92423
12.555 0.62185 0.917413 0.174981 0.618092 -0.313931 0.170263 -0.727415 -0.318474 -0.966124 -0.730693 -0.972704 -0.967349 -0.745574 -0.971582
12.605 0.733808 0.967295 0.322808 0.730547 -0.165754 0.318271 -0.614489 -0.170474 -0.915583 -0.61826 -0.996691 -0.917498 -0.838326 -0.99629
12.655 0.828666 0.994633 0.463112 0.825976 -0.0137131 0.458862 -0.487243 -0.0185014 -0.843704 -0.49142 -0.99745 -0.846265 -0.91154 -0.99778
12.705 0.904211 0.998792 0.592623 0.902155 0.138647 0.588759 -0.348642 0.133903 -0.752163 -0.353126 -0.974963 -0.75531 -0.96351 -0.976017
12.755 0.958683 0.979674 0.708323 0.95731 0.287776 0.704935 -0.201915 0.283186 -0.643092 -0.206603 -0.929755 -0.646752 -0.993026 -0.931507
12.805 0.990813 0.937724 0.807516 0.990154 0.430198 0.804682 -0.0504831 0.42587 -0.519035 -0.0552654 -0.862878 -0.523122 -0.9994 -0.865289
12.855 0.999853 0.873921 0.887889 0.999924 0.562594 0.885676 0.102126 0.558629 -0.382881 0.0973605 -0.775893 -0.3873 -0.982483 -0.778905
